price,rooms,bathrooms,sizem2,eixample,ciutat_vella,gracia,horta_guinardo,les_corts,nou_barris,sant_andreu,sant_marti,sants_montjuic
4800,6,4,233,0,0,0,0,0,0,0,0,0
2100,3,2,120,1,0,0,0,0,0,0,0,0
710,1,1,58,0,1,0,0,0,0,0,0,0
850,2,1,50,0,0,0,0,0,0,0,0,1
850,1,1,35,1,0,0,0,0,0,0,0,0
1400,4,2,118,1,0,0,0,0,0,0,0,0
3200,3,3,235,0,0,0,0,0,0,0,0,0
5500,5,4,295,0,0,0,0,1,0,0,0,0
5153,4,4,132,0,0,0,0,1,0,0,0,0
900,2,1,81,1,0,0,0,0,0,0,0,0
1000,3,1,60,0,0,0,0,0,0,0,0,1
1100,3,2,72,0,0,1,0,0,0,0,0,0
1300,3,1,60,0,0,0,0,0,0,0,0,0
1150,2,2,86,0,1,0,0,0,0,0,0,0
950,3,1,90,0,0,1,0,0,0,0,0,0
1350,2,1,85,1,0,0,0,0,0,0,0,0
900,3,2,87,0,0,0,0,0,0,0,0,1
1100,2,2,58,0,0,0,0,0,0,0,0,1
1050,2,1,45,0,1,0,0,0,0,0,0,0
1580,3,2,120,0,1,0,0,0,0,0,0,0
850,3,2,106,0,0,1,0,0,0,0,0,0
1500,4,1,85,1,1,0,0,0,0,0,0,0
950,3,1,100,0,0,0,1,0,0,0,0,0
1500,3,2,95,0,0,0,0,0,0,0,0,0
1700,3,2,100,0,0,0,0,0,0,0,0,0
1250,4,2,130,1,0,0,0,0,0,0,0,0
1200,2,2,72,0,0,0,0,0,0,0,0,0
1000,2,1,60,0,0,0,0,0,0,0,0,0
1400,2,1,81,0,1,0,0,0,0,0,0,0
2400,3,2,145,1,0,0,0,0,0,0,0,0
2000,2,1,70,1,0,0,0,0,0,0,0,0
1000,1,1,80,0,0,0,0,0,0,0,0,1
1350,2,1,65,0,1,0,0,0,0,0,0,0
790,2,1,49,0,1,0,0,0,0,0,0,0
1625,2,2,77,0,1,0,0,0,0,0,0,0
1420,4,2,95,0,1,0,0,0,0,0,0,0
1500,3,2,150,0,0,0,0,0,0,0,1,0
1900,3,2,90,0,0,0,1,0,0,0,0,0
1800,1,1,60,0,0,0,0,0,0,0,1,0
1100,2,1,97,0,0,0,0,0,0,0,0,1
1450,4,2,90,0,0,0,0,1,0,0,0,0
1350,3,2,96,0,0,0,0,1,0,0,0,0
1175,4,2,95,0,0,0,0,0,0,0,0,0
1040,2,1,52,1,0,0,0,0,0,0,0,0
1250,3,1,60,0,0,0,0,0,0,0,0,1
1174,2,1,80,0,1,0,0,0,0,0,0,0
1600,2,2,65,1,0,0,0,0,0,0,0,0
1500,2,2,63,0,0,0,0,0,0,0,0,0
1300,2,1,65,0,0,0,0,0,0,0,0,0
780,1,1,65,0,1,0,0,0,0,0,0,0
1150,3,1,92,0,0,0,0,0,0,0,1,0
1750,2,1,85,1,0,0,0,0,0,0,0,0
3000,3,3,146,0,0,0,0,0,0,0,1,0
1100,1,1,60,0,1,0,0,0,0,0,0,0
2700,1,2,180,1,0,0,0,0,0,0,0,0
800,1,1,45,0,0,1,0,0,0,0,0,0
1100,3,1,75,0,0,0,0,0,0,0,0,0
2150,2,1,80,0,1,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1700,2,2,133,0,1,0,0,0,0,0,0,0
1490,4,1,90,1,0,0,0,0,0,0,0,0
1020,2,2,45,0,0,0,0,0,0,0,0,1
900,2,1,62,0,0,1,0,0,0,0,0,0
790,2,1,70,0,1,0,0,0,0,0,0,0
995,3,2,92,1,0,0,0,0,0,0,0,0
1650,3,2,120,0,0,0,0,1,0,0,0,0
850,3,1,62,0,0,0,0,0,1,0,0,0
750,2,1,37,0,0,1,0,0,0,0,0,0
5800,4,3,220,1,0,0,0,0,0,0,0,0
5100,5,4,260,0,0,0,0,0,0,0,0,0
1290,3,1,84,1,0,0,0,0,0,0,0,0
2950,2,2,101,1,0,0,0,0,0,0,0,0
990,4,2,108,0,0,0,0,1,0,0,0,0
1500,2,1,62,0,1,0,0,0,0,0,0,0
1400,2,2,85,0,0,0,0,0,0,0,1,0
660,1,1,45,0,0,0,0,0,0,1,0,0
1050,2,1,50,0,0,0,0,0,0,0,1,0
1180,2,1,83,0,0,0,0,0,0,0,0,0
1250,5,2,130,1,0,0,0,0,0,0,0,0
895,5,1,108,0,0,0,0,0,0,0,0,1
1400,3,3,120,1,0,0,0,0,0,0,0,0
970,1,1,64,0,1,0,0,0,0,0,0,0
1500,3,1,200,0,0,1,0,0,0,0,0,0
2200,3,2,122,1,0,0,0,0,0,0,0,0
1206,3,2,96,1,0,0,0,0,0,0,0,0
3080,2,1,78,1,0,0,0,0,0,0,0,0
1600,3,2,100,1,0,0,0,0,0,0,0,0
2900,3,2,123,1,0,0,0,0,0,0,0,0
900,3,1,75,0,0,0,0,0,0,0,1,0
1610,2,2,80,0,0,0,1,0,0,0,0,0
1050,2,1,45,0,1,0,0,0,0,0,0,0
1100,3,1,73,0,0,1,0,0,0,0,0,0
800,3,1,70,1,0,0,0,0,0,0,0,0
952,4,2,104,0,0,0,0,0,0,0,1,0
900,2,1,65,0,0,0,0,0,0,0,0,0
1500,2,1,80,1,0,0,0,0,0,0,0,0
2150,2,3,120,1,0,0,0,0,0,0,0,0
4200,3,2,124,0,0,0,0,0,0,0,1,0
1820,3,2,140,1,0,0,0,0,0,0,0,0
1200,1,1,60,0,0,0,0,1,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
2700,3,2,137,0,0,0,0,0,0,0,0,0
1700,4,2,120,0,0,0,0,0,0,0,1,0
1700,3,2,115,1,0,0,0,0,0,0,0,0
1400,4,1,120,1,0,0,0,0,0,0,0,0
1000,1,1,50,0,0,0,0,0,0,0,1,0
750,1,1,51,0,0,0,0,0,0,0,0,0
890,1,1,40,0,1,0,0,0,0,0,0,0
1700,2,2,75,0,0,0,0,0,0,0,0,0
1800,3,2,162,0,1,0,0,0,0,0,0,0
3000,3,3,170,1,0,0,0,0,0,0,0,0
940,2,1,50,0,1,0,0,0,0,0,0,0
1700,3,2,190,0,0,0,1,0,0,0,0,0
875,1,1,40,0,1,0,0,0,0,0,0,0
890,2,1,84,0,1,0,0,0,0,0,0,0
3000,3,2,130,0,0,0,0,0,0,0,0,0
4500,4,3,234,0,0,0,0,0,0,0,0,0
1400,3,2,90,1,0,0,0,0,0,0,0,0
1272,3,2,90,1,0,0,0,0,0,0,0,0
1200,2,2,65,0,1,0,0,0,0,0,0,0
1140,1,1,40,0,0,0,0,0,0,0,1,0
2300,4,2,140,1,0,0,0,0,0,0,0,0
1250,1,2,45,1,0,0,0,0,0,0,0,0
1100,3,1,70,0,0,0,1,0,0,0,0,0
800,1,1,50,0,1,0,0,0,0,0,0,0
1100,4,2,90,0,0,0,0,0,0,0,1,0
2300,3,2,130,1,0,0,0,0,0,0,0,0
700,1,1,31,0,0,0,0,0,0,0,0,0
1200,3,2,90,0,0,1,0,0,0,0,0,0
1700,2,2,99,0,0,0,0,0,0,0,0,0
800,3,1,62,0,0,0,0,0,0,0,1,0
850,2,1,75,0,0,0,1,0,0,0,0,0
690,1,1,31,0,1,0,0,0,0,0,0,0
1400,3,1,69,0,0,1,0,0,0,0,0,0
770,1,1,30,0,0,0,0,0,0,0,0,0
2200,2,2,90,1,0,0,0,0,0,0,0,0
850,3,1,75,0,0,0,0,0,0,0,0,1
775,1,1,40,0,0,0,0,0,0,0,0,0
990,3,1,80,1,0,0,0,0,0,0,0,0
850,3,1,74,0,0,0,0,0,0,0,1,0
900,3,1,91,1,0,0,0,0,0,0,0,0
890,1,1,53,0,0,0,0,0,0,0,1,0
825,3,1,97,0,0,0,0,0,0,1,0,0
1400,2,1,55,0,1,0,0,0,0,0,0,0
1050,2,1,70,0,1,0,0,0,0,0,0,0
1290,3,2,112,0,1,0,0,0,0,0,0,0
2000,4,3,161,1,0,0,0,0,0,0,0,0
2800,4,3,200,0,0,0,0,1,0,0,0,0
900,3,1,60,0,0,0,0,0,0,0,1,0
3490,3,3,184,1,0,0,0,0,0,0,0,0
1050,2,2,74,0,0,0,0,0,0,0,1,0
6500,3,3,200,0,0,0,0,0,0,0,0,0
1500,2,2,79,0,1,0,0,0,0,0,0,0
1430,1,1,55,1,0,0,0,0,0,0,0,0
1365,2,1,70,1,0,0,0,0,0,0,0,0
695,1,1,56,1,0,0,0,0,0,0,0,0
2450,4,2,150,0,0,1,0,0,0,0,0,0
850,3,1,65,0,0,0,0,0,1,0,0,0
990,3,1,95,1,0,0,0,0,0,0,0,0
1300,4,2,90,0,0,0,0,0,0,0,1,0
1600,4,3,164,1,0,0,0,0,0,0,0,0
1050,3,1,74,0,0,0,0,1,0,0,0,0
3100,3,4,181,0,1,0,0,0,0,0,0,0
850,3,2,70,0,1,0,0,0,0,0,0,0
1080,3,1,84,0,0,0,0,1,0,0,0,0
2800,5,3,215,0,0,0,0,0,0,0,0,0
1450,2,2,85,0,0,0,0,0,0,0,0,0
800,1,1,40,0,1,0,0,0,0,0,0,0
1500,2,1,60,0,0,0,1,0,0,0,0,0
1200,3,1,95,1,0,0,0,0,0,0,0,0
1800,2,2,158,0,0,0,0,0,0,0,0,0
1200,4,2,90,1,0,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1200,4,2,100,1,0,0,0,0,0,0,0,0
1300,2,1,76,1,0,0,0,0,0,0,0,0
800,3,2,98,0,0,0,0,0,0,1,0,0
1100,3,1,75,1,0,0,0,0,0,0,0,0
800,1,1,50,0,0,0,0,1,0,0,0,0
5100,5,4,270,0,0,0,0,0,0,0,0,0
1450,2,1,72,0,1,0,0,0,0,0,0,0
825,2,1,55,0,0,1,0,0,0,0,0,0
2400,4,3,145,0,0,0,0,1,0,0,0,0
2500,3,2,139,0,1,0,0,0,0,0,0,0
1200,4,1,81,0,0,0,0,0,0,0,0,1
1175,2,1,95,0,1,0,0,0,0,0,0,0
3200,5,3,220,0,0,0,0,0,0,0,0,0
570,1,1,23,0,1,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1300,2,1,84,0,0,1,0,0,0,0,0,0
3900,2,2,200,1,0,0,0,0,0,0,0,0
2350,3,2,189,0,0,0,0,0,0,0,0,0
1600,2,1,57,1,0,0,0,0,0,0,0,0
900,1,1,60,0,0,0,0,1,0,0,0,0
1990,3,2,110,1,0,0,0,0,0,0,0,0
1145,1,1,57,0,1,0,0,0,0,0,0,0
1350,3,1,96,0,0,0,1,0,0,0,0,0
1400,2,1,119,1,0,0,0,0,0,0,0,0
1250,2,2,106,0,0,0,0,0,0,0,0,1
2450,3,2,120,1,0,0,0,0,0,0,0,0
1300,4,2,101,0,0,0,0,0,0,0,1,0
2100,5,2,153,0,0,1,0,0,0,0,0,0
1600,4,2,114,1,0,0,0,0,0,0,0,0
1350,2,1,60,1,0,0,0,0,0,0,0,0
992,1,1,55,0,0,0,0,1,0,0,0,0
3000,3,2,145,1,0,0,0,0,0,0,0,0
800,2,1,55,1,0,0,0,0,0,0,0,0
2500,3,3,160,1,0,0,0,0,0,0,0,0
2500,4,2,162,0,1,0,0,0,0,0,0,0
1100,1,1,58,0,0,1,0,0,0,0,0,0
1050,3,1,70,0,1,0,0,0,0,0,0,0
745,3,2,60,1,0,0,0,0,0,0,0,0
1200,1,1,55,1,0,0,0,0,0,0,0,0
950,3,1,71,0,0,0,0,0,0,0,0,1
7000,3,4,228,1,0,0,0,0,0,0,0,0
1300,2,1,76,0,0,0,0,1,0,0,0,0
3600,4,3,165,0,0,0,0,0,0,0,0,0
1000,3,1,75,1,0,0,0,0,0,0,0,0
1050,1,1,65,0,1,0,0,0,0,0,0,0
2950,3,2,134,0,0,0,0,0,0,0,0,0
1000,3,1,80,0,1,0,0,0,0,0,0,0
1140,1,1,80,0,0,0,0,0,0,0,1,0
1700,4,2,120,1,0,0,0,0,0,0,0,0
800,2,1,65,0,0,0,1,0,0,0,0,0
1400,3,2,130,0,0,1,0,0,0,0,0,0
1100,2,1,62,0,0,0,0,0,0,1,0,0
3003,3,2,143,1,0,0,0,0,0,0,0,0
1200,2,1,70,1,0,0,0,0,0,0,0,0
1700,3,2,80,0,1,0,0,0,0,0,0,0
2050,3,1,93,0,0,0,0,0,0,0,1,0
1300,4,1,88,0,0,0,0,0,0,0,1,0
4900,4,4,187,0,0,0,0,0,0,0,0,0
990,2,1,55,0,0,0,0,0,0,0,0,0
1000,1,1,52,0,0,0,0,0,0,0,0,0
1100,5,2,105,0,1,0,0,0,0,0,0,0
1000,2,1,60,1,0,0,0,0,0,0,0,0
800,1,1,65,0,1,0,0,0,0,0,0,0
1250,2,2,80,0,0,0,0,1,0,0,0,0
6500,3,2,140,0,0,0,0,0,0,0,0,0
1200,3,1,85,0,0,0,0,0,0,0,0,0
1450,2,2,95,0,1,0,0,0,0,0,0,0
1600,2,2,110,0,1,0,0,0,0,0,0,0
1000,3,1,71,1,0,0,0,0,0,0,0,0
1150,1,1,65,0,0,0,0,0,0,0,0,0
1150,3,2,70,0,0,0,0,0,0,0,0,0
1800,4,3,140,0,0,0,0,1,0,0,0,0
975,2,2,59,0,1,0,0,0,0,0,0,0
2124,2,2,177,0,0,0,0,0,0,0,1,0
900,2,1,70,0,0,0,0,0,1,0,0,0
8000,5,4,280,0,0,0,0,0,0,0,0,0
850,1,1,60,1,0,0,0,0,0,0,0,0
998,4,1,71,0,0,0,0,0,0,0,1,0
800,2,1,50,0,1,0,0,0,0,0,0,0
1500,2,2,85,0,1,0,0,0,0,0,0,0
925,2,1,52,0,0,0,0,0,0,0,1,0
1200,3,1,87,1,0,0,0,0,0,0,0,0
2000,3,2,142,0,1,0,0,0,0,0,0,0
900,1,1,40,0,1,0,0,0,0,0,0,0
1400,3,2,106,1,0,0,0,0,0,0,0,0
1200,3,1,85,0,1,0,0,0,0,0,0,0
1000,2,2,65,0,1,0,0,0,0,0,0,0
1275,2,1,65,0,0,0,0,0,0,0,0,0
1600,3,2,89,1,0,0,0,0,0,0,0,0
1250,4,2,97,0,0,0,0,0,0,0,0,1
1150,3,2,85,0,1,0,0,0,0,0,0,0
1700,3,2,110,0,0,0,1,0,0,0,0,0
1300,2,1,70,0,0,0,0,1,0,0,0,0
580,1,2,33,0,1,0,0,0,0,0,0,0
710,2,1,55,0,0,0,0,0,0,0,1,0
850,1,1,45,0,1,0,0,0,0,0,0,0
1100,4,2,97,1,0,0,0,0,0,0,0,0
1500,3,2,110,0,0,0,0,1,0,0,0,0
2000,2,1,79,0,0,0,0,0,0,0,1,0
700,2,1,64,0,1,0,0,0,0,0,0,0
817,2,1,65,0,0,0,0,1,0,0,0,0
6800,5,4,338,0,0,0,0,0,0,0,0,0
1380,3,2,100,0,0,0,0,0,0,1,0,0
1300,4,2,100,0,0,0,0,0,0,0,1,0
850,1,1,35,0,1,0,0,0,0,0,0,0
1210,1,1,53,0,1,0,0,0,0,0,0,0
725,1,1,45,0,1,0,0,0,0,0,0,0
890,1,1,50,0,1,0,0,0,0,0,0,0
790,1,1,48,0,1,0,0,0,0,0,0,0
1900,2,2,85,0,0,0,0,0,0,0,1,0
1100,1,1,80,0,1,0,0,0,0,0,0,0
950,2,1,80,0,1,0,0,0,0,0,0,0
1275,3,2,100,0,0,0,0,1,0,0,0,0
1500,3,2,85,0,0,0,0,0,0,0,1,0
1350,3,2,118,0,0,0,0,0,0,1,0,0
900,1,1,45,0,1,0,0,0,0,0,0,0
890,1,1,45,0,0,0,1,0,0,0,0,0
1100,3,2,95,0,0,0,0,0,0,1,0,0
1650,3,1,84,1,0,0,0,0,0,0,0,0
1300,2,1,75,0,0,0,0,0,0,0,0,0
1175,3,1,98,1,0,0,0,0,0,0,0,0
900,2,1,70,0,1,0,0,0,0,0,0,0
1350,2,1,78,1,0,0,0,0,0,0,0,0
2300,1,1,57,0,0,1,0,0,0,0,0,0
3500,3,2,140,1,0,0,0,0,0,0,0,0
800,3,1,75,0,0,0,0,0,0,0,1,0
1200,1,1,50,1,0,0,0,0,0,0,0,0
3600,5,3,260,0,0,0,0,0,0,0,0,0
1550,3,2,90,0,0,0,0,0,0,0,0,0
1450,3,2,145,1,0,0,0,0,0,0,0,0
2900,4,2,190,0,1,0,0,0,0,0,0,0
10000,6,5,511,0,0,0,0,0,0,0,0,0
800,2,2,65,0,0,0,0,0,0,0,0,1
975,3,2,84,0,0,0,0,0,0,0,0,0
745,3,1,65,0,0,0,0,0,1,0,0,0
1150,1,1,60,1,0,0,0,0,0,0,0,0
1000,2,1,65,1,0,0,0,0,0,0,0,0
1432,1,1,43,0,1,0,0,0,0,0,0,0
795,1,1,40,1,0,0,0,0,0,0,0,0
1250,2,2,145,0,0,1,0,0,0,0,0,0
1000,3,2,80,0,0,0,0,0,0,0,0,1
900,3,1,65,1,0,0,0,0,0,0,0,0
1108,3,1,69,1,0,0,0,0,0,0,0,0
1460,3,2,77,0,0,0,0,0,0,0,1,0
1612,4,2,130,0,0,0,0,1,0,0,0,0
2695,3,3,166,0,0,0,0,0,0,0,0,0
1000,2,2,70,0,1,0,0,0,0,0,0,0
1000,2,1,60,0,1,0,0,0,0,0,0,0
950,2,1,65,0,0,0,0,0,0,1,0,0
865,3,1,75,0,0,0,0,0,0,0,1,0
1180,1,1,70,0,1,0,0,0,0,0,0,0
970,3,1,68,0,1,0,0,0,0,0,0,0
2500,2,2,72,0,1,0,0,0,0,0,0,0
1450,3,1,80,0,0,0,0,1,0,0,0,0
950,2,1,75,0,1,0,0,0,0,0,0,0
990,1,1,90,1,0,0,0,0,0,0,0,0
975,3,1,100,0,0,0,0,0,0,0,0,1
790,2,1,60,0,0,1,0,0,0,0,0,0
750,1,1,34,0,1,0,0,0,0,0,0,0
700,2,1,50,0,0,0,0,0,0,0,0,1
990,2,1,75,0,1,0,0,0,0,0,0,0
900,3,1,62,0,0,0,0,0,0,1,0,0
650,1,1,40,0,0,0,0,0,0,0,1,0
1900,3,4,135,0,1,0,0,0,0,0,0,0
2300,4,3,210,1,0,0,0,0,0,0,0,0
1300,1,1,83,0,1,0,0,0,0,0,0,0
1100,3,2,89,1,0,0,0,0,0,0,0,0
1300,2,2,66,0,1,0,0,0,0,0,0,0
850,1,1,45,0,1,0,0,0,0,0,0,0
1000,3,2,117,1,0,0,0,0,0,0,0,0
950,2,1,52,0,0,0,0,1,0,0,0,0
1450,2,1,75,1,0,0,0,0,0,0,0,0
1500,2,2,140,0,1,0,0,0,0,0,0,0
1800,4,3,113,0,0,0,0,1,0,0,0,0
1250,2,1,50,0,0,0,0,1,0,0,0,0
2000,4,2,140,0,0,0,0,0,0,0,0,0
2950,3,2,150,0,0,0,0,0,0,0,0,0
1250,1,1,85,0,0,0,0,0,0,0,1,0
690,2,1,55,0,0,1,0,0,0,0,0,0
960,3,1,65,0,0,0,0,1,0,0,0,0
1550,2,1,85,0,0,1,0,0,0,0,0,0
965,3,2,82,0,0,0,0,0,0,1,0,0
900,2,1,85,1,0,0,0,0,0,0,0,0
1975,4,3,166,0,0,0,0,1,0,0,0,0
1200,1,1,60,0,1,0,0,0,0,0,0,0
2000,3,2,130,1,0,0,0,0,0,0,0,0
1100,3,2,108,0,1,0,0,0,0,0,0,0
1150,2,1,56,0,0,0,0,0,0,0,0,1
950,2,1,62,1,0,0,0,0,0,0,0,0
1200,1,1,77,0,0,0,0,0,0,0,0,0
1150,2,2,55,0,0,0,0,0,0,0,0,1
1900,1,2,100,0,0,1,0,0,0,0,0,0
5300,6,4,280,0,0,0,0,0,0,0,0,0
2630,5,4,325,0,0,0,0,0,1,0,0,0
1025,2,1,71,0,0,0,0,0,0,0,0,0
1750,2,1,80,0,0,0,0,0,0,0,0,0
875,3,3,60,1,0,0,0,0,0,0,0,0
1500,2,2,90,0,0,0,0,0,0,0,1,0
776,1,1,42,1,0,0,0,0,0,0,0,0
4200,2,2,90,0,1,0,0,0,0,0,0,0
925,2,1,60,1,0,0,0,0,0,0,0,0
985,2,2,90,0,0,0,0,0,0,0,0,1
800,3,1,65,0,0,0,0,0,0,0,0,1
1050,2,2,80,0,1,0,0,0,0,0,0,0
1100,2,1,78,1,0,0,0,0,0,0,0,0
1500,1,1,65,0,1,0,0,0,0,0,0,0
750,1,1,25,0,1,0,0,0,0,0,0,0
1300,3,2,100,1,0,0,0,0,0,0,0,0
1050,2,1,65,0,0,0,0,0,0,0,1,0
1450,3,2,93,0,0,0,0,1,0,0,0,0
3164,3,2,116,0,0,0,0,0,0,0,0,0
1100,3,1,65,1,0,0,0,0,0,0,0,0
1700,2,2,72,0,1,0,0,0,0,0,0,0
750,1,1,45,0,0,0,1,0,0,0,0,0
900,3,1,80,0,0,0,0,0,0,0,1,0
650,1,1,51,0,1,0,0,0,0,0,0,0
1087,3,1,81,0,0,0,0,0,0,0,1,0
1500,2,2,86,0,0,1,0,0,0,0,0,0
650,1,1,30,0,0,0,0,1,0,0,0,0
2100,3,2,100,0,0,0,0,0,0,0,0,0
1400,1,1,55,0,0,0,0,1,0,0,0,0
1615,1,1,66,1,0,0,0,0,0,0,0,0
895,1,1,45,0,0,0,0,0,0,0,0,0
1650,2,1,50,0,1,0,0,0,0,0,0,0
2900,2,2,115,0,1,0,0,0,0,0,0,0
890,2,1,81,0,1,0,0,0,0,0,0,0
1590,3,1,120,1,0,0,0,0,0,0,0,0
1700,3,2,91,0,0,0,0,0,0,0,1,0
1650,2,2,86,0,1,0,0,0,0,0,0,0
2800,5,4,214,0,0,0,0,0,0,0,0,0
1200,1,1,70,0,1,0,0,0,0,0,0,0
565,2,1,47,0,0,0,1,0,0,0,0,0
1400,1,1,100,0,0,0,0,0,0,0,0,0
900,2,1,75,0,0,0,1,0,0,0,0,0
1200,5,1,100,1,0,0,0,0,0,0,0,0
740,2,1,47,0,1,0,0,0,0,0,0,0
1325,2,2,65,1,0,0,0,0,0,0,0,0
2450,3,2,120,0,0,0,0,0,0,0,1,0
1000,1,1,50,1,0,0,0,0,0,0,0,0
1165,2,1,82,0,0,0,0,0,0,0,0,1
1495,2,2,82,0,0,0,0,0,0,0,0,1
1100,4,2,106,1,0,0,0,0,0,0,0,0
950,2,2,62,0,0,1,0,0,0,0,0,0
1400,2,1,132,0,1,0,0,0,0,0,0,0
950,3,1,80,0,0,0,0,1,0,0,0,0
1175,1,1,100,0,0,0,0,0,0,0,0,1
2950,3,2,172,0,0,0,0,0,0,0,0,0
750,2,1,70,0,0,0,0,1,0,0,0,0
790,2,1,65,0,0,0,1,0,0,0,0,0
1600,5,3,140,0,0,0,0,0,0,0,0,0
850,3,1,57,1,0,0,0,0,0,0,0,0
3000,4,3,211,1,0,0,0,0,0,0,0,0
850,1,1,65,0,0,0,0,0,0,0,0,1
925,4,1,68,0,0,0,1,0,0,0,0,0
790,1,1,40,0,1,0,0,0,0,0,0,0
800,2,1,55,0,0,0,0,0,0,0,0,1
3800,3,3,200,1,0,0,0,0,0,0,0,0
750,1,1,45,0,1,0,0,0,0,0,0,0
3550,5,4,253,0,0,0,0,0,0,0,0,0
1100,2,1,70,0,0,0,0,1,0,0,0,0
720,2,1,63,0,1,0,0,0,0,0,0,0
1700,4,2,100,0,0,0,0,1,0,0,0,0
4300,2,2,124,0,0,0,0,0,0,0,0,0
1100,2,1,70,1,0,0,0,0,0,0,0,0
950,1,1,60,0,0,0,0,1,0,0,0,0
1765,2,2,80,0,0,0,0,0,0,0,0,0
1022,4,2,88,1,0,0,0,0,0,0,0,0
950,1,1,60,1,0,0,0,0,0,0,0,0
1600,1,1,61,0,0,0,0,1,0,0,0,0
900,2,1,95,1,0,0,0,0,0,0,0,0
950,1,1,75,1,0,0,0,0,0,0,0,0
2950,2,2,133,1,0,0,0,0,0,0,0,0
1750,3,2,109,0,1,0,0,0,0,0,0,0
3000,3,3,231,0,0,0,0,0,0,0,0,0
745,1,1,60,0,1,0,0,0,0,0,0,0
950,2,1,76,0,1,0,0,0,0,0,0,0
2967,3,2,111,1,0,0,0,0,0,0,0,0
1200,3,2,85,0,0,1,0,0,0,0,0,0
1200,2,1,70,1,0,0,0,0,0,0,0,0
780,2,1,58,1,0,0,0,0,0,0,0,0
725,1,1,45,0,1,0,0,0,0,0,0,0
1100,2,2,92,0,1,0,0,0,0,0,0,0
1250,2,2,90,0,1,0,0,0,0,0,0,0
1600,3,2,90,0,0,1,0,0,0,0,0,0
800,1,1,53,1,0,0,0,0,0,0,0,0
950,3,1,75,0,0,0,0,1,0,0,0,0
800,2,1,50,0,1,0,0,0,0,0,0,0
950,3,2,81,0,0,0,0,0,0,0,0,0
1900,2,2,100,1,0,0,0,0,0,0,0,0
2980,4,2,201,1,0,0,0,0,0,0,0,0
2900,4,2,180,1,0,0,0,0,0,0,0,0
2300,4,2,136,0,0,0,0,0,0,0,1,0
1100,3,2,80,0,0,0,0,0,1,0,0,0
1050,2,1,79,0,0,0,0,0,0,0,0,1
1300,4,2,122,0,0,0,0,0,0,0,0,1
860,3,1,66,0,0,0,0,0,0,0,0,1
1700,1,1,61,1,0,0,0,0,0,0,0,0
750,2,1,52,0,1,0,0,0,0,0,0,0
1100,3,1,70,1,0,0,0,0,0,0,0,0
7500,4,2,140,0,0,0,0,0,0,0,0,0
3100,4,3,192,0,0,0,0,0,0,0,0,0
590,1,1,40,0,0,0,0,0,1,0,0,0
1100,2,2,80,0,0,0,1,0,0,0,0,0
925,3,1,75,0,0,0,0,1,0,0,0,0
5200,3,3,224,0,0,0,0,0,0,0,0,0
900,2,1,60,0,0,0,0,0,0,0,1,0
950,3,1,57,0,0,0,0,1,0,0,0,0
1400,4,2,100,0,0,0,0,1,0,0,0,0
1050,2,1,88,1,0,0,0,0,0,0,0,0
1350,2,1,78,0,1,0,0,0,0,0,0,0
800,1,1,55,0,1,0,0,0,0,0,0,0
862,2,1,54,0,0,0,1,0,0,0,0,0
2600,3,2,150,1,0,0,0,0,0,0,0,0
1100,3,1,85,0,0,0,1,0,0,0,0,0
790,3,1,65,0,0,1,0,0,0,0,0,0
3000,3,3,200,0,0,0,0,0,0,0,1,0
1950,3,2,100,0,1,0,0,0,0,0,0,0
2080,4,2,143,0,0,0,0,0,0,0,0,0
1600,2,1,61,1,0,0,0,0,0,0,0,0
1600,2,1,70,0,0,0,0,0,0,0,1,0
750,1,1,45,0,1,0,0,0,0,0,0,0
950,1,1,50,0,0,0,0,0,0,0,0,0
1150,2,1,58,1,0,0,0,0,0,0,0,0
1550,4,2,96,0,0,1,0,0,0,0,0,0
1100,4,1,90,0,0,0,0,1,0,0,0,0
1500,3,3,95,0,0,0,0,0,0,0,0,0
1350,3,2,92,0,0,0,0,1,0,0,0,0
900,3,1,63,0,0,0,0,0,0,0,0,1
890,2,1,58,0,0,0,0,0,0,1,0,0
900,1,1,35,1,0,0,0,0,0,0,0,0
1150,2,1,67,0,0,0,0,0,0,0,0,1
995,4,2,102,0,0,0,0,0,0,0,1,0
900,4,1,65,0,1,0,0,0,0,0,0,0
5700,4,4,260,0,0,0,0,0,0,0,0,0
928,3,1,70,0,0,1,0,0,0,0,0,0
1450,2,1,50,0,0,0,0,0,0,0,0,0
1400,2,1,62,1,0,0,0,0,0,0,0,0
5000,5,4,250,1,0,0,0,0,0,0,0,0
5000,6,4,250,1,0,0,0,0,0,0,0,0
600,1,1,45,0,0,0,0,0,0,1,0,0
750,1,1,50,0,0,0,0,1,0,0,0,0
1000,4,2,85,0,1,0,0,0,0,0,0,0
795,1,1,38,0,0,0,0,1,0,0,0,0
1350,2,1,47,0,0,0,0,0,0,0,0,0
880,3,1,70,0,0,0,0,1,0,0,0,0
1400,3,2,90,0,0,0,0,1,0,0,0,0
2550,3,2,145,1,0,0,0,0,0,0,0,0
800,3,1,55,0,0,1,0,0,0,0,0,0
